page_name,date,region,amt_spent
Pete Buttigieg,2019-12-29,California,16401
Pete Buttigieg,2020-01-05,California,16214
Pete Buttigieg,2020-01-12,California,7225
Pete Buttigieg,2020-01-19,California,8863
Pete Buttigieg,2020-01-26,California,5513
Pete Buttigieg,2020-02-02,California,11960
Pete Buttigieg,2020-02-09,California,51026
Pete Buttigieg,2020-02-16,California,24936
Pete Buttigieg,2020-02-23,California,42525
Pete Buttigieg,2020-03-01,California,92203
Tom Steyer,2019-10-20,California,121775
Tom Steyer,2019-10-27,California,109385
Tom Steyer,2019-11-03,California,145928
Tom Steyer,2019-11-10,California,185604
Tom Steyer,2019-11-17,California,272975
Tom Steyer,2019-11-24,California,212116
Tom Steyer,2019-12-01,California,141390
Tom Steyer,2019-12-15,California,8214
Tom Steyer,2019-12-22,California,57709
Tom Steyer,2019-12-29,California,142391
Tom Steyer,2020-01-05,California,117881
Tom Steyer,2020-01-12,California,113243
Tom Steyer,2020-01-19,California,263903
Tom Steyer,2020-01-26,California,284715
Tom Steyer,2020-02-02,California,265959
Tom Steyer,2020-02-09,California,243342
Tom Steyer,2020-02-16,California,280848
Tom Steyer,2020-02-23,California,271437
Tom Steyer,2020-03-01,California,249577
Amy Klobuchar,2019-10-20,Colorado,617
Amy Klobuchar,2019-10-27,Colorado,275
Amy Klobuchar,2019-11-03,Colorado,268
Amy Klobuchar,2019-11-10,Colorado,204
Amy Klobuchar,2019-11-17,Colorado,100
Amy Klobuchar,2019-11-24,Colorado,724
Amy Klobuchar,2019-12-01,Colorado,231
Amy Klobuchar,2019-12-15,Colorado,579
Amy Klobuchar,2019-12-22,Colorado,921
Amy Klobuchar,2019-12-29,Colorado,851
Amy Klobuchar,2020-01-05,Colorado,632
Amy Klobuchar,2020-01-12,Colorado,553
Amy Klobuchar,2020-01-19,Colorado,670
Amy Klobuchar,2020-01-26,Colorado,1484
Amy Klobuchar,2020-02-02,Colorado,567
Amy Klobuchar,2020-02-09,Colorado,1004
Amy Klobuchar,2020-02-16,Colorado,1168
Amy Klobuchar,2020-02-23,Colorado,1883
Amy Klobuchar,2020-03-01,Colorado,4028
Amy Klobuchar,2020-03-08,Colorado,412
Andrew Yang for President 2020,2019-10-20,Colorado,100
Andrew Yang for President 2020,2019-10-27,Colorado,100
Andrew Yang for President 2020,2019-11-03,Colorado,100
Andrew Yang for President 2020,2019-11-10,Colorado,100
Andrew Yang for President 2020,2019-11-17,Colorado,100
Andrew Yang for President 2020,2019-11-24,Colorado,202
Andrew Yang for President 2020,2019-12-01,Colorado,100
Andrew Yang for President 2020,2019-12-15,Colorado,100
Andrew Yang for President 2020,2019-12-22,Colorado,132
Andrew Yang for President 2020,2019-12-29,Colorado,114
Andrew Yang for President 2020,2020-01-05,Colorado,135
Andrew Yang for President 2020,2020-01-12,Colorado,100
Andrew Yang for President 2020,2020-01-19,Colorado,409
Andrew Yang for President 2020,2020-01-26,Colorado,100
Andrew Yang for President 2020,2020-02-02,Colorado,100
Andrew Yang for President 2020,2020-02-09,Colorado,100
Andrew Yang for President 2020,2020-02-16,Colorado,100
Bernie Sanders,2019-10-20,Colorado,1716
Bernie Sanders,2019-10-27,Colorado,1386
Bernie Sanders,2019-11-03,Colorado,4615
Bernie Sanders,2019-11-10,Colorado,512
Bernie Sanders,2019-11-17,Colorado,2942
Bernie Sanders,2019-11-24,Colorado,5143
Bernie Sanders,2019-12-01,Colorado,6373
Bernie Sanders,2019-12-15,Colorado,7053
Bernie Sanders,2019-12-22,Colorado,4568
Bernie Sanders,2019-12-29,Colorado,11099
Bernie Sanders,2020-01-05,Colorado,9787
Bernie Sanders,2020-01-12,Colorado,3002
Bernie Sanders,2020-01-19,Colorado,8726
Bernie Sanders,2020-01-26,Colorado,6317
Bernie Sanders,2020-02-02,Colorado,18165
Bernie Sanders,2020-02-09,Colorado,11885
Bernie Sanders,2020-02-16,Colorado,42200
Bernie Sanders,2020-02-23,Colorado,53969
Bernie Sanders,2020-03-01,Colorado,52408
Bernie Sanders,2020-03-08,Colorado,26224
Bernie Sanders,2020-03-15,Colorado,7343
Bernie Sanders,2020-03-22,Colorado,1139
Cory Booker,2019-10-20,Colorado,264
Cory Booker,2019-10-27,Colorado,442
Cory Booker,2019-11-03,Colorado,945
Cory Booker,2019-11-10,Colorado,435
Cory Booker,2019-11-17,Colorado,201
Cory Booker,2019-11-24,Colorado,369
Cory Booker,2019-12-01,Colorado,234
Cory Booker,2019-12-15,Colorado,444
Cory Booker,2019-12-22,Colorado,196
Cory Booker,2019-12-29,Colorado,100
Cory Booker,2020-01-05,Colorado,112
Cory Booker,2020-01-12,Colorado,141
Cory Booker,2020-01-19,Colorado,100
Cory Booker,2020-05-10,Colorado,100
Donald J. Trump,2019-10-20,Colorado,4315
Donald J. Trump,2019-10-27,Colorado,4497
Donald J. Trump,2019-11-03,Colorado,6359
Donald J. Trump,2019-11-10,Colorado,5291
Donald J. Trump,2019-11-17,Colorado,14991
Donald J. Trump,2019-11-24,Colorado,8781
Donald J. Trump,2019-12-01,Colorado,4205
Donald J. Trump,2019-12-15,Colorado,10857
Donald J. Trump,2019-12-22,Colorado,21026
Donald J. Trump,2019-12-29,Colorado,5802
Donald J. Trump,2020-01-05,Colorado,10061
Donald J. Trump,2020-01-12,Colorado,11096
Donald J. Trump,2020-01-19,Colorado,11272
Donald J. Trump,2020-01-26,Colorado,15879
Donald J. Trump,2020-02-02,Colorado,29377
Donald J. Trump,2020-02-09,Colorado,25156
Donald J. Trump,2020-02-16,Colorado,6953
Donald J. Trump,2020-02-23,Colorado,6114
Donald J. Trump,2020-03-01,Colorado,7142
Donald J. Trump,2020-03-08,Colorado,7230
Donald J. Trump,2020-03-15,Colorado,6756
Donald J. Trump,2020-03-22,Colorado,8144
Donald J. Trump,2020-03-29,Colorado,7837
Donald J. Trump,2020-04-05,Colorado,9973
Donald J. Trump,2020-04-12,Colorado,8699
Donald J. Trump,2020-04-19,Colorado,13048
Donald J. Trump,2020-04-26,Colorado,9962
Donald J. Trump,2020-05-03,Colorado,10149
Donald J. Trump,2020-05-10,Colorado,7571
Elizabeth Warren,2019-10-20,Colorado,5335
Elizabeth Warren,2019-10-27,Colorado,4352
Elizabeth Warren,2019-11-03,Colorado,4398
Elizabeth Warren,2019-11-10,Colorado,3568
Elizabeth Warren,2019-11-17,Colorado,2543
Elizabeth Warren,2019-11-24,Colorado,3444
Elizabeth Warren,2019-12-01,Colorado,3428
Elizabeth Warren,2019-12-15,Colorado,4522
Elizabeth Warren,2019-12-22,Colorado,6413
Elizabeth Warren,2019-12-29,Colorado,5447
Elizabeth Warren,2020-01-05,Colorado,3561
Elizabeth Warren,2020-01-12,Colorado,3340
Elizabeth Warren,2020-01-19,Colorado,5504
Elizabeth Warren,2020-01-26,Colorado,3857
Elizabeth Warren,2020-02-02,Colorado,5673
Elizabeth Warren,2020-02-09,Colorado,3464
Elizabeth Warren,2020-02-16,Colorado,6299
Elizabeth Warren,2020-02-23,Colorado,22509
Elizabeth Warren,2020-03-01,Colorado,18611
Elizabeth Warren,2020-03-08,Colorado,4613
Elizabeth Warren,2020-03-29,Colorado,100
Elizabeth Warren,2020-04-05,Colorado,102
Elizabeth Warren,2020-04-12,Colorado,100
Elizabeth Warren,2020-04-19,Colorado,197
Elizabeth Warren,2020-04-26,Colorado,193
Elizabeth Warren,2020-05-03,Colorado,165
Elizabeth Warren,2020-05-10,Colorado,197
Joe Biden,2019-10-20,Colorado,1235
Joe Biden,2019-10-27,Colorado,1186
Joe Biden,2019-11-03,Colorado,1781
Joe Biden,2019-11-10,Colorado,1338
Joe Biden,2019-11-17,Colorado,1222
Joe Biden,2019-11-24,Colorado,822
Joe Biden,2019-12-01,Colorado,275
Joe Biden,2019-12-15,Colorado,1288
Joe Biden,2019-12-22,Colorado,1573
Joe Biden,2019-12-29,Colorado,1675
Joe Biden,2020-01-05,Colorado,1389
Joe Biden,2020-01-12,Colorado,859
Joe Biden,2020-01-19,Colorado,744
Joe Biden,2020-01-26,Colorado,1325
Joe Biden,2020-02-02,Colorado,1598
Joe Biden,2020-02-09,Colorado,2095
Joe Biden,2020-02-16,Colorado,566
Joe Biden,2020-02-23,Colorado,1174
